timestampSec,isShooting,playerPosX,playerPosY,playerPosZ,aimYawSpeed,aimPitchSpeed,moveSpeed,deltaYaw,deltaPitch,health,weaponId,isOnGround,distanceToNearestEnemy
336.77,0,183.99,125.50,7.50,0.00,0.00,3.30,0.00,0.00,100,3,1,26.96
336.97,0,182.13,129.14,9.11,0.00,0.00,4.39,0.00,0.00,100,3,1,22.56
337.17,0,179.61,131.38,8.74,0.00,0.00,3.39,0.00,0.00,100,3,0,17.02
337.37,0,177.18,133.79,9.25,0.00,0.00,3.46,0.00,0.00,100,3,1,12.59
337.57,0,174.86,136.45,8.24,0.00,0.00,3.67,0.00,0.00,100,3,0,10.83
337.78,0,173.02,139.49,7.50,17.09,3.55,3.63,17.09,-3.55,88,3,1,12.90
337.98,0,171.29,141.97,7.50,0.18,0.00,3.02,0.18,0.00,88,3,1,16.43
338.18,0,169.09,144.16,7.50,6.27,1.09,3.10,6.27,1.09,88,3,1,20.75
338.38,0,166.33,145.43,7.50,0.64,1.66,3.05,0.64,1.66,88,3,1,18.69
338.59,1,163.62,146.48,7.50,1.82,4.86,2.91,1.82,-4.86,88,3,1,13.16
338.79,1,163.61,145.95,7.50,4.82,7.73,0.53,4.82,-7.73,45,3,1,12.75
338.99,0,163.64,145.82,7.50,7.27,3.18,0.13,7.27,-3.18,45,3,1,12.58
339.20,0,164.88,145.64,7.50,21.36,5.78,1.26,21.36,5.78,45,3,1,13.81
339.40,0,167.74,145.78,7.50,7.55,0.67,2.86,7.55,-0.67,45,3,1,14.33
339.60,0,169.59,146.04,7.62,6.18,1.60,1.87,6.18,1.60,45,3,1,14.67
339.80,0,167.70,145.42,7.50,11.45,0.27,1.99,11.45,0.27,45,3,1,15.28
340.00,0,164.87,145.02,7.50,8.18,0.82,2.86,8.18,-0.82,45,3,1,16.04
340.20,0,163.62,144.94,7.50,5.36,0.45,1.25,5.36,-0.45,45,3,1,16.55
340.40,1,161.41,145.15,7.50,17.64,1.18,2.22,17.64,-1.18,45,3,1,16.75
340.61,0,160.99,144.57,7.50,1.45,8.10,0.73,1.45,8.10,45,3,1,17.63
340.81,0,163.27,143.76,7.50,13.18,2.39,2.42,13.18,-2.39,45,3,1,17.78
341.01,0,166.28,143.57,7.50,25.91,0.82,3.01,25.91,-0.82,45,3,1,17.60
341.21,0,169.36,144.27,7.50,0.00,0.00,3.16,0.00,-0.00,45,3,1,17.08
341.41,0,172.43,145.18,7.56,1.27,0.18,3.20,1.27,0.18,45,3,1,16.94
341.61,0,175.14,146.67,8.25,46.91,2.45,3.17,46.91,2.45,45,3,1,16.87
341.82,0,176.33,146.90,8.25,11.73,1.00,1.21,11.73,1.00,45,3,1,17.29
342.02,0,175.39,145.84,8.19,0.00,0.09,1.42,0.00,0.09,45,3,0,17.67
342.22,0,172.49,144.93,7.66,6.00,1.55,3.08,6.00,-1.55,45,3,0,17.21
342.42,0,169.47,145.43,7.50,0.00,0.36,3.06,0.00,0.36,45,3,1,15.97
342.62,0,166.44,146.43,7.50,11.73,1.00,3.19,11.73,1.00,45,3,1,14.79
342.82,0,163.65,147.66,7.50,6.09,0.09,3.05,6.09,-0.09,45,3,1,13.95
343.02,0,161.62,150.30,7.50,0.09,0.00,3.33,0.09,0.00,45,3,1,12.22
343.23,0,160.66,154.43,6.84,0.00,0.00,4.29,0.00,0.00,45,3,0,9.28
343.43,0,159.87,158.75,4.50,0.00,0.00,4.98,0.00,0.00,45,3,1,7.35
343.63,0,158.32,162.08,4.50,12.82,2.45,3.67,12.82,2.45,45,3,1,8.66
343.83,0,155.57,162.01,4.50,28.45,4.64,2.75,28.45,4.64,45,3,1,11.39
344.03,0,152.54,160.40,4.50,3.18,2.27,3.43,3.18,2.27,45,3,1,14.37
344.23,0,149.35,160.02,4.50,0.09,1.55,3.22,0.09,1.55,45,3,1,17.58
344.43,0,146.14,159.89,4.50,0.27,0.27,3.21,0.27,-0.27,45,3,1,20.79
344.64,0,142.91,159.81,5.67,0.18,1.18,3.44,0.18,1.18,45,3,1,24.05
344.84,0,139.73,159.74,7.50,0.27,1.18,3.67,0.27,-1.18,45,3,1,27.36
345.04,0,136.50,159.63,9.01,2.64,0.73,3.57,2.64,0.73,45,3,1,27.49
345.24,0,133.19,160.54,10.50,15.64,6.00,3.74,15.64,-6.00,45,3,1,24.44
345.44,0,130.22,160.05,12.37,26.18,11.09,3.55,26.18,-11.09,45,3,1,22.43
345.64,0,127.97,157.96,13.49,1.91,0.09,3.27,1.91,-0.09,45,3,1,21.70
345.84,0,126.57,154.93,13.50,0.45,1.55,3.34,0.45,1.55,45,3,1,22.07
346.04,0,124.43,152.53,13.50,16.27,3.09,3.21,16.27,3.09,45,3,1,22.04
346.24,0,121.91,150.46,14.17,23.09,1.73,3.33,23.09,1.73,45,3,1,22.32
346.45,0,119.06,147.46,14.50,20.82,1.82,4.14,20.82,1.82,45,3,1,23.54
346.65,0,115.30,145.13,14.50,20.45,0.36,4.43,20.45,0.36,45,3,1,24.48
346.85,0,111.95,145.18,14.50,31.91,1.64,3.35,31.91,-1.64,45,3,1,23.99
347.05,0,110.28,147.57,14.50,10.55,0.09,2.92,10.55,-0.09,45,3,1,21.78
347.25,0,109.32,150.55,14.50,0.00,0.00,3.13,0.00,0.00,45,3,1,19.21
347.45,0,108.51,153.66,14.50,4.55,4.45,3.22,4.55,-4.45,45,3,1,16.72
347.65,0,107.96,156.59,14.50,4.82,10.45,2.98,4.82,-10.45,30,3,1,14.58
347.86,0,107.75,158.13,14.50,1.73,20.35,1.55,1.73,20.35,0,3,1,13.57
348.06,0,107.73,158.26,14.50,0.00,0.00,0.13,0.00,0.00,0,3,1,13.49
348.26,0,107.73,158.28,14.50,0.00,0.00,0.02,0.00,0.00,0,3,1,13.48
348.46,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
348.66,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
348.86,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
349.07,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
349.27,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
349.47,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
349.67,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
349.87,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
350.07,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
350.27,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
350.48,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
350.68,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
350.88,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
351.08,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
351.28,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
351.48,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
351.68,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
351.89,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
352.09,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
352.29,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
352.49,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
352.69,0,107.73,158.29,14.50,0.00,0.00,0.00,0.00,0.00,0,3,1,13.48
352.89,0,203.00,30.00,5.50,66.27,0.10,160.05,66.27,-0.10,100,3,1,14.45
353.09,0,203.00,30.00,5.50,0.00,0.00,0.00,0.00,0.00,100,3,1,16.52
353.30,0,203.00,30.00,5.50,0.00,0.00,0.00,0.00,0.00,100,3,1,18.93
353.50,0,204.57,30.80,5.50,0.00,0.00,1.76,0.00,0.00,100,3,1,18.59
353.70,0,207.20,32.14,5.50,0.00,0.00,2.95,0.00,0.00,100,3,1,18.57
353.90,0,209.91,33.77,5.50,23.18,0.55,3.16,23.18,-0.55,100,3,1,17.72
354.10,0,212.14,36.04,5.50,0.09,0.00,3.19,0.09,0.00,100,3,1,17.05
354.30,0,214.23,38.48,5.44,3.73,0.45,3.21,3.73,0.45,100,3,1,16.63
354.51,0,216.11,41.14,5.50,5.82,0.64,3.25,5.82,0.64,100,3,1,16.46
354.71,0,217.76,43.91,5.50,6.00,0.00,3.23,6.00,0.00,100,3,1,16.28
354.91,0,219.17,46.79,5.50,0.18,0.00,3.21,0.18,0.00,100,3,1,16.24
355.11,0,220.50,49.72,7.25,1.45,0.64,3.66,1.45,-0.64,100,3,1,16.04
355.31,0,221.62,52.71,8.21,11.27,3.82,3.33,11.27,-3.82,100,3,1,16.05
355.51,0,222.33,55.83,8.50,3.91,1.64,3.22,3.91,-1.64,100,3,1,16.04
355.71,0,222.78,59.01,8.50,1.91,0.73,3.21,1.91,-0.73,100,3,1,16.03
355.92,0,223.12,62.23,8.50,0.09,0.00,3.23,0.09,0.00,100,3,1,15.22
356.12,0,223.64,65.42,8.50,16.18,2.36,3.23,16.18,2.36,100,3,1,12.59
356.32,0,224.69,68.44,8.50,2.09,5.73,3.20,2.09,5.73,100,3,1,9.36
356.52,0,224.44,71.96,8.50,20.91,9.91,3.53,20.91,-9.91,100,3,1,6.00
356.73,0,223.54,75.40,8.50,12.18,0.36,3.56,12.18,-0.36,100,3,1,5.53
356.93,0,223.03,77.21,8.50,3.45,1.09,1.88,3.45,1.09,100,3,1,5.55
357.13,0,222.31,79.75,8.50,2.64,0.27,2.64,2.64,0.27,100,3,1,2.45
357.33,0,221.66,82.62,8.50,0.00,0.00,2.94,0.00,0.00,100,3,1,2.27
357.53,0,220.80,85.72,8.50,0.00,0.00,3.22,0.00,0.00,100,3,1,2.27
357.73,0,219.94,88.82,8.99,0.00,0.00,3.25,0.00,0.00,100,3,1,2.33
357.94,0,219.08,91.89,9.50,0.45,1.91,3.23,0.45,-1.91,100,3,1,2.47
358.14,0,217.19,94.72,8.50,3.64,3.27,3.54,3.64,-3.27,100,3,1,2.60
358.34,0,215.82,97.10,8.50,3.00,0.55,2.74,3.00,-0.55,100,3,1,2.41
358.54,0,215.20,100.10,8.50,0.82,0.09,3.06,0.82,-0.09,100,3,1,2.51
358.74,0,214.74,103.22,8.50,0.73,0.00,3.16,0.73,0.00,100,3,1,2.46
358.94,0,214.36,105.24,8.41,3.64,0.09,2.06,3.64,-0.09,100,3,0,3.10
359.15,0,214.13,108.46,7.02,6.55,1.82,3.51,6.55,1.82,100,3,0,4.85
359.35,0,214.14,111.68,5.37,12.00,3.82,3.62,12.00,3.82,100,3,0,9.60
359.55,0,214.58,114.83,4.50,3.91,0.82,3.30,3.91,0.82,100,3,1,14.50
359.75,0,215.55,117.87,4.50,21.82,2.27,3.19,21.82,2.27,100,3,1,20.45
359.95,0,217.41,120.42,4.50,6.91,1.00,3.15,6.91,1.00,100,3,1,25.30
360.15,0,219.70,122.64,4.50,0.00,0.00,3.19,0.00,0.00,100,3,1,29.68
360.36,0,222.05,124.92,4.50,36.09,3.45,3.28,36.09,-3.45,100,3,1,33.36
360.56,0,222.66,127.74,4.50,44.91,2.91,2.88,44.91,2.91,100,3,1,37.29
360.76,0,221.41,130.51,4.50,1.73,0.18,3.03,1.73,0.18,100,3,1,41.96
360.96,0,219.69,133.18,4.50,10.45,1.27,3.17,10.45,-1.27,100,3,1,46.63
361.17,0,217.09,135.68,4.50,14.91,0.00,3.61,14.91,0.00,100,3,1,51.50
361.37,0,215.90,138.67,5.50,5.36,0.82,3.37,5.36,0.82,100,3,1,57.47
361.57,0,215.38,141.81,4.50,0.00,0.00,3.34,0.00,0.00,100,3,1,63.82
361.77,0,215.08,145.02,4.50,0.09,1.09,3.22,0.09,1.09,100,3,1,70.20
361.97,0,214.83,148.22,4.50,8.36,1.55,3.21,8.36,-1.55,100,3,1,76.54
362.17,0,215.12,151.95,4.50,40.55,0.82,3.74,40.55,0.82,100,3,1,83.38
362.37,0,214.48,156.23,4.50,21.64,1.82,4.33,21.64,1.82,100,3,1,90.77
362.58,0,212.23,158.87,4.50,2.36,0.18,3.47,2.36,-0.18,100,3,1,96.60
362.77,0,209.25,159.91,4.50,7.82,3.64,3.16,7.82,3.64,100,3,1,100.58
362.98,0,206.09,160.29,4.50,4.82,2.55,3.18,4.82,2.55,100,3,1,103.50
363.18,0,202.88,160.38,5.69,0.00,0.00,3.42,0.00,0.00,100,3,1,104.44
363.38,0,199.65,160.44,7.50,6.27,5.27,3.70,6.27,-5.27,100,3,1,105.34
363.58,0,196.23,159.74,9.17,8.55,2.09,3.87,8.55,-2.09,100,3,1,106.12
363.78,0,192.98,159.92,10.50,5.55,0.27,3.51,5.55,-0.27,100,3,1,108.88
363.98,0,189.93,160.87,10.50,0.64,0.27,3.20,0.64,-0.27,100,3,1,112.76
364.19,0,186.91,162.01,10.50,0.91,1.73,3.23,0.91,-1.73,100,3,1,112.91
364.39,0,183.81,162.51,10.50,16.73,9.73,3.14,16.73,-9.73,100,3,1,109.09
364.59,0,180.56,162.27,10.50,0.09,4.00,3.26,0.09,-4.00,100,3,1,102.30
364.79,0,177.35,162.48,11.13,0.00,0.00,3.28,0.00,0.00,100,3,1,96.23
364.99,0,174.15,162.89,12.50,13.27,0.09,3.50,13.27,-0.09,100,3,1,91.08
365.19,0,171.03,163.66,10.50,1.36,1.64,3.79,1.36,1.64,100,3,1,89.40
365.39,0,167.97,164.60,8.50,7.45,5.27,3.77,7.45,5.27,100,3,1,85.04
365.60,0,165.04,165.88,7.01,5.00,3.36,3.53,5.00,3.36,100,3,0,79.31
365.80,0,162.07,167.22,4.50,12.91,4.18,4.12,12.91,4.18,100,3,1,73.47
366.00,0,158.04,167.80,4.50,11.36,1.91,4.07,11.36,1.91,100,3,1,67.26
366.20,0,154.37,169.07,4.50,6.36,1.27,3.88,6.36,-1.27,100,3,1,61.14
366.40,0,152.53,171.65,5.71,13.55,1.36,3.39,13.55,-1.36,100,3,0,55.59
366.60,0,151.22,174.49,7.43,12.55,3.09,3.57,12.55,-3.09,100,3,0,50.06
366.81,0,150.28,176.90,6.52,29.45,0.00,2.74,29.45,0.00,100,3,0,44.79
367.01,0,150.41,176.90,6.50,33.36,4.82,0.13,33.36,4.82,100,3,1,42.01
367.21,0,151.38,178.11,10.54,0.55,0.18,4.33,0.55,-0.18,100,3,0,40.29
367.41,0,152.90,180.68,10.50,8.45,2.18,2.99,8.45,-2.18,100,3,1,41.50
367.61,0,152.90,181.72,9.38,3.00,0.27,1.53,3.00,-0.27,100,3,0,41.25
367.81,0,152.90,181.67,10.48,0.55,0.27,1.10,0.55,-0.27,100,3,0,40.81
368.02,0,152.90,180.86,11.40,38.27,4.82,1.23,38.27,-4.82,100,3,0,41.44
368.22,0,152.90,179.49,11.62,17.82,2.18,1.38,17.82,-2.18,100,3,0,42.36
368.42,0,154.38,179.35,14.68,16.00,0.27,3.41,16.00,-0.27,100,3,0,44.59
368.62,0,157.33,180.21,14.84,17.36,1.18,3.07,17.36,1.18,100,3,0,48.34
368.82,0,160.07,181.54,15.25,17.55,1.64,3.07,17.55,1.64,100,3,1,51.40
369.02,0,162.41,183.65,16.25,0.36,3.45,3.31,0.36,-3.45,100,3,1,52.91
369.22,0,164.73,185.86,17.25,5.09,8.55,3.36,5.09,-8.55,100,3,1,55.28
369.42,0,166.34,186.90,17.75,2.09,5.45,1.99,2.09,-5.45,100,3,1,59.15
369.62,0,168.07,186.90,17.75,7.73,1.09,1.72,7.73,-1.09,100,3,1,63.96
369.83,0,170.14,186.90,17.75,14.09,10.09,2.07,14.09,10.09,100,3,1,69.09
370.03,0,170.76,186.90,19.84,6.45,1.45,2.18,6.45,1.45,100,3,0,73.24
370.23,0,170.90,186.90,20.62,0.64,0.09,0.79,0.64,0.09,100,3,0,76.66
370.43,0,170.95,186.90,17.75,0.55,0.09,2.87,0.55,0.09,100,3,1,79.37
370.63,0,170.71,186.90,17.75,0.09,0.00,0.24,0.09,0.00,100,3,1,82.30
370.83,0,170.48,186.90,17.75,92.64,1.09,0.23,92.64,-1.09,100,3,1,85.09
371.04,0,170.11,185.49,17.37,30.73,0.55,1.51,30.73,-0.55,100,3,0,83.51
371.24,0,169.05,182.99,16.25,11.00,1.00,2.94,11.00,1.00,100,3,1,76.90
371.44,0,167.59,180.39,14.85,16.18,14.09,3.30,16.18,-14.09,100,3,0,70.79
371.64,0,166.37,177.56,13.52,15.18,3.55,3.35,15.18,-3.55,100,3,0,64.98
371.84,0,165.69,174.57,13.60,0.09,0.00,3.07,0.09,0.00,100,3,0,59.30
372.04,0,165.18,171.46,15.42,0.00,0.00,3.64,0.00,0.00,100,3,0,53.90
372.24,0,165.09,168.30,14.51,0.00,0.00,3.28,0.00,0.00,100,3,0,47.74
372.45,0,165.88,165.05,11.26,3.45,7.55,4.66,3.45,7.55,100,3,0,41.06
372.65,0,166.70,161.79,6.50,15.18,21.55,5.83,15.18,21.55,100,3,1,34.76
372.85,0,166.42,158.67,5.28,0.00,0.09,3.36,0.00,-0.09,100,3,0,28.70
373.05,0,165.68,157.11,4.50,0.00,0.73,1.90,0.00,0.73,100,3,1,24.17
373.25,0,164.53,156.23,5.30,0.00,0.09,1.64,0.00,0.09,100,3,1,20.18
373.45,0,163.30,153.25,6.50,0.00,0.00,3.44,0.00,0.00,100,3,1,14.16
373.65,0,162.06,150.28,7.50,0.00,0.09,3.37,0.00,0.09,100,3,1,8.38
373.86,0,160.38,147.50,7.50,0.00,0.00,3.25,0.00,0.00,100,3,1,3.71
374.06,0,157.77,145.09,7.50,2.91,1.00,3.55,2.91,1.00,100,3,1,5.13
374.26,0,156.88,142.11,7.50,14.00,3.00,3.11,14.00,3.00,100,3,1,9.42
374.46,0,157.59,138.82,7.50,0.00,0.00,3.37,0.00,0.00,100,3,1,13.17
374.66,0,156.47,135.70,7.50,0.00,0.00,3.31,0.00,0.00,100,3,1,18.94
374.86,0,154.56,132.69,7.50,0.00,0.00,3.58,0.00,0.00,100,3,1,24.74
375.06,0,153.91,129.52,8.50,0.00,0.00,3.38,0.00,0.00,100,3,1,27.81
375.26,0,152.15,126.45,8.19,0.00,0.00,3.55,0.00,0.00,100,3,0,26.03
375.46,0,150.34,123.40,7.50,3.55,2.45,3.61,3.55,-2.45,100,3,1,24.12
375.67,0,150.05,120.22,7.50,16.27,1.73,3.19,16.27,-1.73,100,3,1,20.99
375.87,0,150.59,117.08,7.50,0.00,0.00,3.18,0.00,0.00,100,3,1,17.56
376.07,0,151.33,113.96,7.50,0.00,0.09,3.21,0.00,0.09,100,3,1,13.51
376.27,0,152.92,111.03,9.00,0.00,0.00,3.66,0.00,0.00,100,3,1,10.23
376.47,0,155.72,108.41,7.50,0.00,0.00,4.12,0.00,0.00,100,3,1,8.17
376.67,0,157.17,105.46,7.50,0.00,0.00,3.29,0.00,0.00,100,3,1,5.39
376.88,0,158.08,103.38,7.50,0.00,0.00,2.27,0.00,0.00,100,3,1,2.64
377.08,0,158.72,103.17,7.50,0.64,0.55,0.67,0.64,0.55,100,3,1,2.51
377.28,0,159.39,100.32,7.50,5.36,1.55,2.94,5.36,1.55,100,3,1,2.57
377.48,0,159.89,97.14,7.50,0.00,0.00,3.21,0.00,0.00,100,3,1,2.74
377.68,0,160.34,93.96,7.50,0.09,0.00,3.22,0.09,0.00,100,3,1,2.74
377.88,0,160.79,90.73,7.50,0.00,0.00,3.26,0.00,0.00,100,3,1,2.68
378.08,0,161.23,87.54,8.50,2.45,0.18,3.37,2.45,0.18,100,3,1,2.95
378.29,0,161.51,84.34,8.50,4.45,0.18,3.21,4.45,0.18,100,3,1,3.23
378.49,0,161.61,81.11,8.50,0.55,0.00,3.23,0.55,0.00,100,3,1,3.97
378.69,0,161.65,77.89,8.50,0.00,0.00,3.21,0.00,0.00,100,3,1,5.14
378.89,0,161.68,74.66,8.50,0.09,0.73,3.23,0.09,-0.73,100,3,1,6.66
379.09,0,161.98,71.49,8.50,27.82,0.09,3.19,27.82,-0.09,100,3,1,8.64
379.29,0,163.33,68.65,8.50,12.64,0.73,3.14,12.64,0.73,100,3,1,11.80
379.49,0,165.32,66.14,8.50,0.82,0.27,3.20,0.82,0.27,100,3,1,15.79
379.70,0,168.78,64.72,8.50,16.82,0.27,3.74,16.82,-0.27,100,3,1,20.05
379.90,0,171.02,62.40,8.50,5.91,0.00,3.23,5.91,0.00,100,3,1,22.21
380.10,0,172.10,59.42,8.50,11.27,0.18,3.16,11.27,0.18,100,3,1,23.43
380.30,0,172.60,56.27,8.50,0.09,0.00,3.19,0.09,0.00,100,3,1,25.32
380.50,0,172.97,53.07,8.50,0.09,1.27,3.23,0.09,-1.27,100,3,1,27.37
380.70,0,173.32,49.87,8.50,3.18,0.73,3.22,3.18,0.73,100,3,1,29.79
380.90,0,174.09,46.77,8.50,44.73,3.27,3.20,44.73,-3.27,100,3,1,32.25
381.11,0,175.28,42.96,8.50,14.18,2.09,3.99,14.18,-2.09,100,3,1,34.50
381.31,0,177.12,39.27,8.50,3.73,1.55,4.12,3.73,-1.55,100,3,1,36.09
381.51,0,179.93,37.59,8.50,9.73,1.82,3.28,9.73,1.82,100,3,1,36.12
381.71,0,183.04,36.82,7.50,4.18,1.27,3.36,4.18,1.27,100,3,1,35.51
381.92,0,186.19,36.34,5.75,2.55,0.82,3.63,2.55,0.82,100,3,0,34.81
382.12,0,189.38,36.09,5.50,0.18,0.00,3.21,0.18,0.00,100,3,1,33.92
382.32,0,192.61,36.02,5.50,13.00,1.18,3.23,13.00,1.18,100,3,1,33.38
382.52,0,195.71,36.70,5.50,28.45,4.36,3.17,28.45,4.36,100,3,1,31.99
382.72,0,198.32,38.44,5.50,2.73,0.36,3.14,2.73,-0.36,100,3,1,30.23
382.92,0,200.73,40.54,5.50,0.27,0.91,3.20,0.27,0.91,100,3,1,29.37
383.12,0,203.76,42.01,5.50,0.36,0.27,3.37,0.36,-0.27,100,3,1,30.56
383.33,0,206.89,43.36,5.50,0.27,0.18,3.41,0.27,-0.18,100,3,1,32.50
383.53,0,209.40,45.40,5.50,10.00,1.36,3.24,10.00,-1.36,100,3,1,34.50
383.73,0,212.12,47.02,5.75,15.00,0.55,3.18,15.00,-0.55,100,3,1,37.60
383.93,0,215.14,48.15,6.50,18.09,0.27,3.31,18.09,-0.27,100,3,1,40.77
384.13,0,217.60,50.03,7.50,21.00,0.27,3.25,21.00,-0.27,100,3,1,43.59
384.33,0,219.40,50.89,7.50,27.64,0.64,2.00,27.64,0.64,100,3,1,45.88
384.54,0,221.54,52.50,7.98,11.45,0.09,2.72,11.45,-0.09,100,3,1,51.01
384.74,0,224.12,55.96,8.50,0.00,0.09,4.35,0.00,0.09,100,3,1,57.68
384.94,0,224.81,59.25,8.50,6.64,0.55,3.37,6.64,-0.55,100,3,1,63.06
385.14,0,224.67,62.75,8.50,18.45,0.82,3.50,18.45,0.82,100,3,1,66.14
385.34,0,224.81,66.56,8.50,4.91,0.73,3.81,4.91,-0.73,100,3,1,68.60
385.54,0,224.21,69.89,8.50,8.09,0.18,3.38,8.09,0.18,100,3,1,70.18
385.74,0,223.84,73.47,8.50,5.82,0.00,3.60,5.82,0.00,100,3,1,68.82
385.95,0,223.67,77.32,8.50,34.36,1.09,3.85,34.36,-1.09,100,3,1,67.65
386.15,0,224.59,80.97,8.50,21.64,0.00,3.77,21.64,0.00,100,3,1,67.69
386.35,0,223.59,83.98,8.50,9.91,0.00,3.17,9.91,0.00,100,3,1,65.80
386.55,0,221.55,86.32,8.50,36.00,7.09,3.10,36.00,7.09,100,3,1,62.86
386.76,0,218.80,87.56,9.50,2.00,0.82,3.18,2.00,-0.82,100,3,1,59.48
386.96,0,215.06,86.96,11.54,0.82,2.09,4.30,0.82,-2.09,100,3,1,54.67
387.16,0,210.99,85.31,13.57,7.82,3.55,4.84,7.82,-3.55,100,3,1,49.77
387.36,0,206.66,84.24,14.50,15.45,4.27,4.56,15.45,-4.27,100,3,1,45.83
387.56,0,202.27,83.53,14.50,20.91,11.55,4.45,20.91,-11.55,100,3,1,41.88
387.77,0,202.10,83.86,14.50,6.18,4.64,0.36,6.18,-4.64,100,3,1,42.45
387.97,0,199.99,84.64,14.50,4.00,0.00,2.25,4.00,0.00,100,3,1,40.21
388.17,0,196.82,85.10,13.45,37.36,0.27,3.36,37.36,0.27,100,3,0,33.98
388.37,0,193.86,84.54,11.70,29.64,2.55,3.48,29.64,2.55,100,3,0,31.72
388.57,0,191.54,82.91,10.50,9.18,3.64,3.08,9.18,3.64,100,3,1,33.47
388.77,0,191.00,79.81,9.86,10.00,7.36,3.22,10.00,7.36,100,3,0,37.35
388.97,0,191.19,75.93,8.50,27.55,1.00,4.12,27.55,1.00,100,3,1,43.14
389.18,0,190.23,71.70,8.50,1.91,0.36,4.33,1.91,0.36,100,3,1,47.15
389.38,0,189.05,67.39,8.50,32.73,2.55,4.47,32.73,2.55,100,3,1,43.87
389.58,0,188.21,63.71,8.50,5.00,0.09,3.78,5.00,-0.09,100,3,1,38.77
389.78,0,188.35,60.45,8.50,24.82,1.27,3.27,24.82,1.27,100,3,1,34.34
389.98,0,188.59,57.31,8.50,45.18,0.73,3.14,45.18,-0.73,100,3,1,29.69
390.18,0,186.78,54.94,8.77,18.82,1.64,3.00,18.82,-1.64,100,3,0,25.08
390.39,0,184.31,53.12,11.89,14.18,3.00,4.37,14.18,-3.00,100,3,0,22.68
390.59,0,184.10,51.84,11.50,7.09,2.91,1.36,7.09,-2.91,100,3,1,23.05
390.79,0,184.10,51.64,11.50,19.36,1.64,0.20,19.36,-1.64,100,3,1,25.09
390.99,0,184.10,52.38,11.50,2.64,0.18,0.74,2.64,0.18,100,3,1,28.45
391.19,0,184.10,53.21,11.50,0.00,0.00,0.83,0.00,0.00,100,3,1,29.32
391.39,0,184.10,52.16,11.39,0.00,0.00,1.05,0.00,0.00,100,3,1,28.25
391.60,0,184.10,52.07,10.38,0.00,0.00,1.02,0.00,0.00,100,3,1,28.18
391.80,0,184.10,52.41,10.51,0.00,0.00,0.36,0.00,0.00,100,3,1,28.63
392.00,0,184.10,52.04,11.67,0.00,0.00,1.22,0.00,0.00,100,3,0,27.85
392.20,0,184.10,52.13,11.91,0.00,0.00,0.25,0.00,0.00,100,3,0,27.45
392.40,0,184.10,52.76,11.50,0.00,0.00,0.75,0.00,0.00,100,3,1,28.12
392.60,0,184.10,52.33,10.43,0.00,0.00,1.15,0.00,0.00,100,3,1,27.69
392.80,0,184.10,52.23,10.38,0.00,0.00,0.11,0.00,0.00,100,3,1,27.54
393.01,0,184.10,51.79,10.38,55.18,0.36,0.44,55.18,0.36,100,3,1,27.22
393.21,0,184.10,52.30,10.38,3.64,0.18,0.50,3.64,0.18,100,3,1,27.67
393.41,0,184.10,52.50,11.50,12.82,0.64,1.14,12.82,-0.64,100,3,1,27.81
393.61,0,184.10,51.12,11.50,0.36,0.00,1.38,0.36,0.00,100,3,1,26.48
393.81,0,184.10,51.10,11.50,0.00,0.00,0.02,0.00,0.00,100,3,1,26.44
394.01,0,184.10,51.10,11.50,0.00,0.00,0.00,0.00,0.00,100,3,1,26.44
394.21,0,184.10,51.12,11.50,0.00,0.00,0.02,0.00,0.00,100,3,1,26.45
394.42,0,184.10,51.15,10.38,0.00,0.00,1.13,0.00,0.00,100,3,1,26.64
